application_id,age,annual_income,loan_amount,loan_term_months,credit_score,employment_years,home_ownership,purpose,application_status
APP104593,56,1762389,1304005,60,379,24,Rent,Auto,Rejected
APP104594,51,2322404,459641,48,595,13,Rent,Auto,Rejected
APP104595,23,1786721,939806,12,385,2,Rent,Business,Approved
APP104596,65,1423185,1515007,84,643,1,Mortgage,Education,Approved
APP104597,21,641699,1336400,120,550,27,Own,Business,Approved
APP104598,67,784435,272674,24,847,25,Rent,Auto,Approved
APP104599,56,1410770,1764136,120,784,11,Own,Business,Rejected
APP104600,69,328981,1857912,12,630,7,Own,Medical,Approved
APP104601,67,1085812,980398,180,547,2,Own,Personal,Approved
APP104602,36,1495364,714464,36,694,27,Rent,Personal,Approved
APP104603,58,1523379,1086076,36,668,24,Mortgage,Home,Rejected
APP104604,31,2481370,1612664,24,376,13,Mortgage,Medical,Approved
APP104605,44,2909446,932272,240,507,29,Mortgage,Personal,Approved
APP104606,32,2243109,108764,84,846,33,Mortgage,Business,Approved
APP104607,44,422700,191553,120,476,20,Rent,Home,Approved
APP104608,63,1344082,1632568,36,307,10,Own,Business,Rejected
APP104609,42,2243750,1584786,12,759,0,Mortgage,Personal,Approved
APP104610,25,1865167,1555467,12,813,31,Own,Business,Approved
APP104611,36,1481795,296502,60,661,23,Mortgage,Home,Pending
APP104612,59,1421490,382818,48,649,13,Own,Home,Approved
APP104613,46,1336685,819411,180,493,0,Mortgage,Education,Rejected
APP104614,48,1821245,500166,180,498,32,Rent,Personal,Rejected
APP104615,42,700587,804304,48,803,37,Mortgage,Education,Approved
APP104616,35,1649014,1139027,60,772,19,Mortgage,Personal,Approved
APP104617,50,776429,596079,48,574,10,Rent,Medical,Approved
APP104618,52,2106706,290789,120,472,24,Mortgage,Medical,Approved
APP104619,65,2621296,834888,120,403,34,Rent,Business,Approved
APP104620,51,1621584,1459040,120,306,23,Mortgage,Personal,Rejected
APP104621,69,1285223,1255117,12,566,0,Mortgage,Home,Approved
APP104622,61,2833710,676854,48,605,7,Rent,Home,Approved
APP104623,24,2047138,657205,360,671,3,Own,Personal,Rejected
APP104624,40,1398478,1188189,48,743,16,Own,Personal,Approved
APP104625,39,280595,386398,24,502,18,Mortgage,Auto,Rejected
APP104626,21,244565,1675611,24,391,21,Rent,Business,Approved
APP104627,29,820162,1745266,12,764,30,Mortgage,Auto,Rejected
APP104628,58,861845,99561,180,720,4,Rent,Home,Rejected
APP104629,38,2219919,1943123,12,593,37,Rent,Education,Approved
APP104630,28,1601699,95671,84,321,10,Mortgage,Education,Rejected
APP104631,35,2999885,944238,48,557,20,Own,Personal,Approved
APP104632,34,1713601,1351281,12,641,8,Mortgage,Medical,Approved
APP104633,29,2728736,687688,240,773,14,Mortgage,Medical,Approved
APP104634,25,1746677,447066,180,580,33,Mortgage,Home,Approved
APP104635,58,1202907,142590,240,555,1,Rent,Medical,Pending
APP104636,61,2200745,1468418,360,509,19,Rent,Business,Approved
APP104637,45,1458394,121860,360,528,23,Mortgage,Auto,Approved
APP104638,51,969014,994222,180,309,22,Mortgage,Business,Pending
APP104639,66,1525030,816119,84,357,15,Mortgage,Home,Approved
APP104640,62,2061730,1936979,120,716,15,Mortgage,Education,Rejected
APP104641,22,1251565,1863971,60,499,36,Rent,Personal,Approved
APP104642,67,2171290,1644156,24,768,9,Mortgage,Medical,Pending
APP104643,24,2946003,1474881,48,518,19,Rent,Auto,Approved
APP104644,22,1351586,1108663,60,849,14,Mortgage,Auto,Rejected
APP104645,40,1026657,731075,12,399,30,Own,Business,Rejected
APP104646,57,1326073,374992,240,403,32,Rent,Home,Pending
APP104647,24,2547133,1937690,360,623,33,Mortgage,Medical,Pending
APP104648,35,700989,800545,60,742,3,Mortgage,Auto,Rejected
APP104649,33,2926296,886077,60,379,3,Own,Auto,Approved
APP104650,40,1359164,325348,240,577,15,Mortgage,Auto,Approved
APP104651,69,2556520,589745,60,423,17,Rent,Education,Pending
APP104652,37,2403085,1287468,120,706,2,Rent,Personal,Rejected
APP104653,31,2394018,881388,84,609,35,Rent,Medical,Pending
APP104654,26,2745124,1192440,36,660,35,Rent,Personal,Rejected
APP104655,30,717587,462509,180,448,16,Own,Business,Approved
APP104656,27,1862116,210050,24,459,30,Own,Auto,Approved
APP104657,49,477212,1776995,36,652,22,Rent,Medical,Approved
APP104658,41,1038236,892470,120,494,26,Own,Medical,Rejected
APP104659,45,313645,754287,180,680,34,Rent,Business,Approved
APP104660,61,2110411,607886,360,384,3,Own,Personal,Approved
APP104661,49,1901638,1333039,180,466,9,Mortgage,Auto,Rejected
APP104662,28,2272409,1148000,12,356,17,Own,Education,Approved
APP104663,39,693437,808642,240,348,35,Rent,Personal,Approved
APP104664,36,1130195,1865305,60,444,23,Rent,Education,Approved
APP104665,61,2093755,1808376,12,569,15,Mortgage,Personal,Approved
APP104666,36,2514334,437128,84,379,1,Rent,Medical,Approved
APP104667,27,2679893,1302642,24,351,23,Mortgage,Medical,Rejected
APP104668,57,406348,1938304,60,783,10,Rent,Auto,Rejected
APP104669,41,1327082,1002091,60,583,13,Own,Education,Rejected
APP104670,25,230110,108860,12,694,39,Own,Education,Pending
APP104671,54,2491849,307678,240,700,21,Own,Business,Approved
APP104672,31,544318,1351967,84,355,5,Mortgage,Personal,Approved
APP104673,63,2502012,1808737,360,641,1,Rent,Auto,Approved
APP104674,61,636823,300372,60,774,15,Own,Auto,Rejected
APP104675,39,243035,1116292,84,546,2,Own,Auto,Approved
APP104676,48,2661001,1018878,240,774,17,Rent,Personal,Pending
APP104677,48,1428673,605853,36,821,16,Own,Medical,Rejected
APP104678,53,1389948,1281764,360,601,35,Mortgage,Home,Rejected
APP104679,24,2010859,1761957,24,356,13,Rent,Medical,Approved
APP104680,36,969808,516525,360,640,11,Rent,Home,Rejected
APP104681,29,2134229,156158,120,784,24,Own,Business,Approved
APP104682,55,1401410,750062,84,619,25,Rent,Home,Approved
APP104683,24,963450,662449,36,740,1,Rent,Medical,Rejected
APP104684,46,1305554,1468022,84,594,3,Mortgage,Personal,Approved
APP104685,56,217201,1096815,84,531,6,Rent,Education,Pending
APP104686,67,1044092,84900,360,821,31,Rent,Personal,Rejected
APP104687,35,1856055,712637,240,384,8,Own,Medical,Rejected
APP104688,21,586118,1483458,60,546,39,Own,Auto,Approved
APP104689,56,531937,979631,48,385,17,Own,Business,Approved
APP104690,21,2036563,1147576,48,660,37,Own,Auto,Approved
APP104691,24,1399048,565416,48,807,9,Rent,Personal,Rejected
APP104692,69,582492,672805,12,849,16,Mortgage,Business,Approved
APP104693,63,2293941,303662,12,428,5,Rent,Personal,Pending
APP104694,55,2371188,209176,180,700,33,Own,Business,Pending
APP104695,61,297334,121865,36,781,23,Rent,Business,Approved
APP104696,24,764726,1267562,60,759,3,Own,Home,Rejected
APP104697,25,1236967,357410,120,577,29,Own,Medical,Approved
APP104698,35,2247839,1168856,120,396,35,Own,Auto,Approved
APP104699,22,407284,1908245,48,554,27,Own,Education,Approved
APP104700,64,2455641,1409577,180,727,32,Rent,Business,Rejected
APP104701,23,1094438,1172036,24,641,11,Rent,Medical,Pending
APP104702,47,550912,277886,60,513,17,Mortgage,Business,Approved
APP104703,62,2617440,1003472,24,418,34,Own,Auto,Approved
APP104704,57,442888,1787797,84,659,24,Own,Auto,Approved
APP104705,32,562818,799431,12,536,24,Mortgage,Auto,Approved
APP104706,44,2858803,1661062,360,560,30,Mortgage,Business,Approved
APP104707,47,1654785,1431419,120,817,24,Own,Personal,Rejected
APP104708,58,1496531,570203,36,305,5,Mortgage,Personal,Pending
APP104709,41,2124601,325455,120,431,8,Own,Personal,Approved
APP104710,34,1964659,83146,48,806,31,Rent,Personal,Pending
APP104711,59,1917965,588453,84,807,9,Own,Medical,Rejected
APP104712,64,265129,699149,24,466,26,Mortgage,Medical,Rejected
APP104713,44,1744857,1329009,84,847,18,Mortgage,Auto,Rejected
APP104714,22,980388,1166520,24,416,24,Own,Auto,Approved
APP104715,45,2461474,984175,24,328,9,Mortgage,Home,Approved
APP104716,64,1615113,1459639,84,469,12,Rent,Auto,Approved
APP104717,69,546552,1551680,84,592,27,Rent,Business,Rejected
APP104718,40,2681411,1441303,36,303,6,Own,Business,Approved
APP104719,28,995996,1799364,12,394,12,Rent,Medical,Approved
APP104720,49,960030,751492,60,735,39,Mortgage,Business,Approved
APP104721,61,2821573,1655576,360,642,6,Rent,Medical,Approved
APP104722,67,2370535,870476,180,633,23,Own,Business,Approved
APP104723,23,2606652,409205,12,845,6,Mortgage,Medical,Approved
APP104724,35,2054196,334290,360,425,28,Rent,Personal,Pending
APP104725,44,2749357,228366,60,794,5,Rent,Education,Rejected
APP104726,25,522758,1913387,84,495,22,Own,Medical,Approved
APP104727,64,1879928,380409,12,809,17,Mortgage,Medical,Rejected
APP104728,26,1021450,1678742,48,731,27,Rent,Auto,Rejected
APP104729,53,1315588,1577884,180,417,0,Rent,Auto,Approved
APP104730,66,866019,906520,48,415,20,Mortgage,Home,Rejected
APP104731,54,774105,1831970,24,598,21,Own,Medical,Approved
APP104732,58,1439077,1821182,12,577,9,Mortgage,Education,Approved
APP104733,33,2771211,1854625,360,429,11,Rent,Business,Rejected
APP104734,61,1978935,1018932,240,443,28,Rent,Auto,Approved
APP104735,41,1178185,631520,12,795,22,Own,Education,Approved
APP104736,24,1413575,135423,360,715,23,Rent,Education,Approved
APP104737,38,1683534,1688665,240,405,37,Own,Business,Approved
APP104738,38,884702,1752287,48,699,16,Mortgage,Auto,Approved
APP104739,46,1659380,1095659,120,384,34,Mortgage,Personal,Rejected
APP104740,33,2148460,188336,36,545,38,Mortgage,Education,Approved
APP104741,43,880869,1654444,36,306,23,Own,Auto,Approved
APP104742,41,1836519,631684,180,657,8,Mortgage,Home,Rejected
APP104743,37,2183433,1119311,36,400,16,Own,Home,Approved
APP104744,55,1654078,1335933,48,430,1,Own,Auto,Rejected
APP104745,35,1017494,334491,48,404,27,Mortgage,Personal,Approved
APP104746,58,1752374,172373,24,401,10,Mortgage,Medical,Approved
APP104747,33,2421060,204478,240,342,36,Mortgage,Medical,Approved
APP104748,63,821321,1920163,120,605,26,Rent,Auto,Approved
APP104749,38,1809097,1916577,240,778,19,Mortgage,Business,Rejected
APP104750,22,2105206,882310,84,466,7,Mortgage,Auto,Rejected
APP104751,28,1100188,880314,24,729,3,Mortgage,Home,Approved
APP104752,60,1285001,843278,36,599,26,Rent,Business,Approved
APP104753,63,2688802,733515,48,440,30,Own,Business,Pending
APP104754,31,1217709,1110427,360,333,10,Mortgage,Personal,Approved
APP104755,50,1875050,744791,36,731,0,Mortgage,Home,Approved
APP104756,49,619255,1251511,120,312,12,Rent,Personal,Rejected
APP104757,27,2792739,788922,24,532,30,Own,Auto,Approved
APP104758,43,1871144,1278350,360,318,23,Mortgage,Auto,Pending
APP104759,54,2329017,1892743,120,727,3,Mortgage,Home,Approved
APP104760,68,1887460,451337,60,845,4,Rent,Auto,Rejected
APP104761,62,1195368,172273,48,477,4,Mortgage,Education,Approved
APP104762,25,1152841,1076933,48,472,30,Mortgage,Auto,Approved
APP104763,32,2163385,282169,36,611,31,Rent,Auto,Approved
APP104764,42,2607580,501191,84,576,16,Rent,Business,Pending
APP104765,28,557406,1589820,240,510,27,Rent,Home,Approved
APP104766,48,2567282,864887,36,501,0,Rent,Medical,Approved
APP104767,21,2524009,1121348,180,403,22,Mortgage,Auto,Pending
APP104768,26,505352,1563505,84,438,10,Own,Personal,Approved
APP104769,23,502858,300646,180,622,32,Mortgage,Business,Approved
APP104770,35,2146107,983351,180,704,19,Rent,Personal,Approved
APP104771,58,2559853,117197,12,713,34,Own,Auto,Rejected
APP104772,29,1302737,1023353,12,584,22,Mortgage,Auto,Approved
APP104773,69,1993779,487256,360,714,18,Mortgage,Home,Approved
APP104774,34,2999201,1826934,24,626,37,Rent,Auto,Pending
APP104775,23,1103831,558580,84,496,39,Own,Business,Rejected
APP104776,37,830066,440328,180,494,18,Own,Business,Approved
APP104777,57,2976532,77715,84,585,14,Own,Personal,Rejected
APP104778,26,985467,309896,12,469,25,Own,Medical,Approved
APP104779,24,1523259,471376,12,720,6,Own,Personal,Approved
APP104780,62,1437897,494683,120,402,15,Mortgage,Education,Approved
APP104781,50,1665033,1489721,240,330,33,Rent,Education,Rejected
APP104782,37,952402,1780713,48,570,35,Rent,Medical,Rejected
APP104783,58,2101268,1718095,84,339,16,Own,Personal,Approved
APP104784,62,2137581,1914905,360,405,15,Own,Education,Approved
APP104785,38,761564,1801559,240,507,34,Mortgage,Personal,Approved
APP104786,48,1546542,938216,84,302,8,Mortgage,Home,Rejected
APP104787,21,360609,810332,120,423,2,Rent,Personal,Rejected
APP104788,36,818460,1316112,360,600,2,Own,Medical,Rejected
APP104789,50,2964211,672856,180,506,4,Mortgage,Business,Pending
APP104790,30,1617847,1227210,60,793,35,Mortgage,Business,Rejected
APP104791,69,1943641,1999728,120,351,1,Mortgage,Home,Pending
APP104792,68,2688605,436327,48,696,13,Own,Business,Rejected
APP104793,33,2198478,1550213,360,626,24,Rent,Auto,Approved
APP104794,40,2418707,1874209,12,654,24,Rent,Medical,Rejected
APP104795,30,2193745,1097836,36,670,33,Mortgage,Auto,Approved
APP104796,45,1596720,744246,48,328,39,Own,Auto,Approved
APP104797,27,1971203,546804,36,736,16,Mortgage,Education,Approved
APP104798,40,1007779,377587,84,482,9,Rent,Personal,Approved
APP104799,48,2693163,676545,180,658,3,Own,Medical,Rejected
APP104800,50,703682,1505780,240,461,35,Mortgage,Education,Approved
APP104801,50,2675482,1054960,84,518,14,Rent,Auto,Approved
APP104802,31,2659472,481857,120,685,35,Rent,Personal,Pending
APP104803,59,598380,1107061,84,815,13,Rent,Business,Rejected
APP104804,54,2188467,1627675,12,783,30,Rent,Education,Approved
APP104805,57,2971071,76673,180,700,25,Own,Medical,Approved
APP104806,43,1802057,90158,12,596,28,Rent,Education,Approved
APP104807,64,1152965,1920830,84,590,26,Rent,Business,Pending
APP104808,40,2662417,1509091,360,832,12,Own,Medical,Approved
APP104809,60,1635157,1172432,180,413,4,Rent,Auto,Pending
APP104810,30,540732,1816705,84,825,0,Own,Medical,Approved
APP104811,33,897967,1198858,48,657,16,Mortgage,Medical,Rejected
APP104812,46,2110970,1065355,240,639,35,Mortgage,Education,Approved
APP104813,48,1475025,462368,240,626,25,Mortgage,Education,Approved
APP104814,57,806794,1630796,48,747,26,Mortgage,Home,Approved
APP104815,35,2437293,1541724,24,676,10,Mortgage,Home,Approved
APP104816,63,537616,626419,84,352,19,Rent,Medical,Pending
APP104817,37,813387,1487665,120,730,16,Mortgage,Education,Rejected
APP104818,47,1503703,1467844,360,701,5,Own,Personal,Approved
APP104819,66,310668,235558,240,804,24,Rent,Auto,Rejected
APP104820,47,1284700,362794,36,815,14,Own,Auto,Approved
APP104821,54,2747866,1210239,36,822,16,Rent,Personal,Pending
APP104822,65,2835286,1265994,360,323,23,Own,Business,Approved
APP104823,68,2641473,1333477,48,647,1,Own,Auto,Approved
APP104824,45,1107142,777782,60,814,37,Rent,Home,Approved
APP104825,41,381637,1679357,48,832,8,Own,Personal,Approved
APP104826,30,2481726,919021,48,602,27,Rent,Home,Pending
APP104827,47,1245288,451877,84,802,31,Rent,Home,Approved
APP104828,65,2296715,274481,36,785,6,Rent,Auto,Approved
APP104829,44,533667,1761387,60,301,9,Mortgage,Medical,Rejected
APP104830,38,2070186,1428951,48,787,16,Own,Business,Approved
APP104831,26,1841887,949888,24,651,32,Rent,Home,Approved
APP104832,40,2777121,458133,180,616,25,Mortgage,Medical,Rejected
APP104833,32,485403,238221,240,398,18,Own,Medical,Approved
APP104834,68,1342188,347928,60,806,33,Rent,Personal,Rejected
APP104835,46,2971837,255961,36,462,18,Own,Home,Rejected
APP104836,27,1291079,1082350,120,530,35,Rent,Home,Approved
APP104837,24,2042518,435718,84,463,30,Own,Medical,Approved
APP104838,62,650652,299232,84,834,6,Mortgage,Personal,Approved
APP104839,66,2239534,601363,84,566,15,Rent,Personal,Approved
APP104840,58,972133,1413850,180,362,1,Mortgage,Education,Rejected
APP104841,27,1802219,1017991,12,305,9,Rent,Business,Rejected
APP104842,25,2663374,349742,12,840,0,Own,Auto,Approved
APP104843,30,2050942,1510064,12,429,4,Mortgage,Home,Rejected
APP104844,57,1528269,1004646,24,724,0,Rent,Auto,Approved
APP104845,58,732148,414115,360,316,26,Mortgage,Business,Pending
APP104846,62,1155789,1397883,180,794,16,Rent,Education,Approved
APP104847,25,2577972,1985670,120,658,18,Own,Business,Rejected
APP104848,28,805113,1103460,120,423,30,Rent,Education,Approved
APP104849,65,2037647,364967,12,789,32,Rent,Business,Approved
APP104850,66,1557888,653656,36,464,21,Own,Medical,Approved
APP104851,56,1098452,1218787,180,849,18,Own,Business,Pending
APP104852,26,2206663,1998810,60,630,25,Mortgage,Medical,Rejected
APP104853,24,1213987,1861433,84,547,16,Rent,Medical,Rejected
APP104854,23,1002737,1869768,180,332,17,Own,Business,Approved
APP104855,54,1681908,1673389,12,443,11,Rent,Medical,Rejected
APP104856,62,2321606,1170900,180,332,7,Mortgage,Auto,Approved
APP104857,51,2619592,1313383,120,770,7,Rent,Business,Rejected
APP104858,33,1963405,1481187,60,355,26,Mortgage,Home,Approved
APP104859,58,2053556,1445211,60,362,33,Rent,Home,Rejected
APP104860,23,2405175,1295511,12,368,16,Own,Home,Rejected
APP104861,61,953888,311700,36,836,3,Rent,Home,Approved
APP104862,64,902546,1765524,36,834,24,Mortgage,Education,Rejected
APP104863,56,1555157,68842,240,693,36,Rent,Personal,Approved
APP104864,64,1966878,880617,24,340,21,Mortgage,Medical,Approved
APP104865,49,2008788,896590,36,577,1,Mortgage,Medical,Approved
APP104866,43,630458,1992287,24,822,3,Own,Auto,Approved
APP104867,36,2385708,224561,36,353,20,Own,Education,Approved
APP104868,66,1218631,977802,12,737,34,Own,Education,Rejected
APP104869,55,2656412,747617,36,310,2,Own,Home,Rejected
APP104870,30,2228208,240519,180,742,30,Own,Home,Approved
APP104871,67,2952240,486298,180,600,31,Rent,Education,Pending
APP104872,23,1968671,873058,48,789,2,Rent,Medical,Pending
APP104873,49,1676987,1836876,180,528,8,Mortgage,Education,Approved
APP104874,30,726010,807020,120,732,0,Mortgage,Education,Approved
APP104875,53,1316261,1766109,360,764,22,Rent,Medical,Pending
APP104876,41,2603359,1480837,240,479,6,Mortgage,Education,Approved
APP104877,42,1269682,1646938,36,653,36,Rent,Personal,Approved
APP104878,53,349382,1714795,84,553,3,Own,Medical,Pending
APP104879,58,886371,1442191,180,537,25,Own,Home,Rejected
APP104880,39,1866603,1480182,48,740,31,Mortgage,Business,Rejected
APP104881,69,1961507,350440,84,424,7,Mortgage,Education,Pending
APP104882,45,2954697,1448246,60,365,10,Mortgage,Home,Approved
APP104883,28,2814794,144316,48,564,31,Mortgage,Home,Rejected
APP104884,21,1688213,1487932,24,752,3,Own,Business,Rejected
APP104885,30,1752634,1325081,12,389,17,Own,Business,Approved
APP104886,54,2441881,1526020,180,487,10,Own,Business,Approved
APP104887,47,336210,1302403,240,667,0,Own,Personal,Approved
APP104888,37,1866506,768940,120,562,18,Own,Personal,Rejected
APP104889,44,1527205,770377,36,633,19,Rent,Home,Rejected
APP104890,62,2392647,1212493,12,590,13,Rent,Home,Pending
APP104891,49,2440997,971738,120,746,32,Own,Education,Approved
APP104892,23,2035663,714114,24,782,3,Rent,Business,Rejected
APP104893,23,2040391,1003841,84,547,17,Own,Medical,Approved
APP104894,44,2135169,1096353,360,537,7,Mortgage,Medical,Pending
APP104895,40,1824377,517859,12,453,30,Rent,Personal,Rejected
APP104896,62,837871,1294500,84,544,22,Rent,Auto,Rejected
APP104897,49,996667,662624,360,760,28,Rent,Business,Approved
APP104898,58,2277098,572100,48,576,4,Mortgage,Home,Approved
APP104899,49,1931429,865859,240,680,18,Mortgage,Education,Approved
APP104900,37,866147,251404,240,530,2,Mortgage,Home,Rejected
APP104901,53,2658002,1226199,60,689,12,Rent,Medical,Approved
